age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
41,married,primary,no,8,yes,no,cellular,155,2,-1,0,unknown,no
45,married,primary,no,61,no,no,cellular,108,1,-1,0,unknown,no
48,married,tertiary,no,6613,no,no,unknown,159,3,-1,0,unknown,no
48,married,secondary,no,302,yes,no,unknown,208,3,-1,0,unknown,no
32,married,secondary,no,1005,no,no,cellular,215,1,-1,0,unknown,no
35,married,secondary,no,109,yes,no,unknown,597,3,-1,0,unknown,no
33,single,tertiary,no,1240,yes,no,cellular,505,2,260,1,other,no
28,single,primary,no,0,yes,yes,unknown,380,4,-1,0,unknown,no
64,married,unknown,no,2923,no,no,cellular,120,1,-1,0,unknown,no
35,married,secondary,no,0,no,no,cellular,106,4,-1,0,unknown,no
33,married,secondary,no,43,yes,no,cellular,332,2,358,2,failure,no
41,married,secondary,no,288,yes,no,unknown,221,4,-1,0,unknown,no
34,married,secondary,no,613,yes,no,cellular,80,1,-1,0,unknown,no
37,single,tertiary,no,6101,no,no,cellular,60,5,87,1,success,no
38,married,primary,no,168,yes,yes,telephone,212,3,-1,0,unknown,no
39,married,primary,no,7685,yes,no,cellular,493,3,-1,0,unknown,no
35,divorced,tertiary,no,4515,yes,no,cellular,98,2,-1,0,unknown,no
28,single,secondary,no,517,no,yes,cellular,681,1,-1,0,unknown,yes
27,single,secondary,no,148,no,no,cellular,203,1,-1,0,unknown,no
48,married,primary,yes,-285,no,yes,cellular,157,1,-1,0,unknown,no
50,married,secondary,no,887,no,no,unknown,287,1,-1,0,unknown,no
45,married,secondary,no,3098,yes,no,cellular,159,2,-1,0,unknown,no
41,married,tertiary,no,744,yes,no,unknown,125,1,-1,0,unknown,no
39,married,secondary,no,130,no,no,cellular,202,2,-1,0,unknown,no
44,married,secondary,no,438,yes,no,telephone,37,3,303,1,failure,no
54,married,secondary,no,0,no,no,cellular,161,1,98,2,failure,yes
49,married,tertiary,no,322,no,no,cellular,72,4,-1,0,unknown,no
34,single,secondary,no,186,no,no,cellular,342,1,-1,0,unknown,no
75,divorced,tertiary,no,3810,yes,no,cellular,262,1,183,1,failure,yes
42,married,tertiary,no,0,no,no,cellular,325,2,-1,0,unknown,no
53,married,secondary,no,4380,no,no,telephone,223,7,-1,0,unknown,no
49,divorced,tertiary,no,755,no,no,cellular,1212,4,-1,0,unknown,yes
31,single,secondary,no,2070,no,no,cellular,319,2,-1,0,unknown,no
45,single,primary,no,999,no,no,cellular,182,2,-1,0,unknown,no
39,married,secondary,no,167,yes,yes,cellular,330,1,-1,0,unknown,no
46,married,secondary,no,1322,yes,yes,cellular,514,1,-1,0,unknown,no
42,divorced,secondary,no,1076,yes,no,unknown,213,1,-1,0,unknown,no
37,married,tertiary,no,502,yes,no,cellular,551,1,351,1,failure,no
26,single,tertiary,no,1216,yes,no,cellular,472,2,-1,0,unknown,no
37,single,tertiary,no,876,yes,no,cellular,140,4,327,2,failure,no
36,single,secondary,no,342,yes,no,unknown,142,1,-1,0,unknown,no
29,single,primary,no,950,yes,no,unknown,135,3,-1,0,unknown,no
36,married,primary,no,973,yes,yes,unknown,293,1,-1,0,unknown,no
26,married,tertiary,no,3825,yes,no,unknown,107,1,-1,0,unknown,no
32,married,secondary,no,2366,yes,no,unknown,127,2,-1,0,unknown,no
40,married,tertiary,no,542,yes,no,cellular,1816,1,-1,0,unknown,no
53,married,primary,no,995,no,no,cellular,200,3,-1,0,unknown,no
29,married,tertiary,no,20,yes,no,cellular,418,1,-1,0,unknown,no
34,single,tertiary,no,228,yes,no,cellular,387,4,-1,0,unknown,no
43,married,secondary,no,130,no,no,cellular,156,1,337,3,failure,no
56,married,tertiary,no,217,no,yes,cellular,121,2,-1,0,unknown,no
55,divorced,tertiary,no,0,no,no,unknown,108,2,-1,0,unknown,no
31,married,tertiary,no,259,yes,no,cellular,47,1,-1,0,unknown,no
27,single,secondary,no,619,yes,no,cellular,16,5,322,4,other,no
36,married,secondary,no,644,yes,no,cellular,54,2,-1,0,unknown,no
44,married,tertiary,no,22,yes,no,cellular,265,2,-1,0,unknown,no
37,divorced,tertiary,no,4303,yes,no,unknown,168,1,-1,0,unknown,no
30,single,secondary,no,239,yes,no,cellular,115,3,-1,0,unknown,no
42,single,secondary,no,275,no,no,cellular,31,8,-1,0,unknown,no
30,married,tertiary,no,1221,yes,no,telephone,279,4,-1,0,unknown,yes
62,married,secondary,no,816,no,no,cellular,28,2,-1,0,unknown,no
24,married,secondary,no,1222,yes,no,cellular,369,1,-1,0,unknown,no
31,married,secondary,no,2363,yes,no,unknown,247,1,-1,0,unknown,no
66,married,tertiary,no,2262,no,no,cellular,155,1,-1,0,unknown,no
47,married,secondary,no,2,no,no,cellular,89,1,-1,0,unknown,no
39,married,tertiary,no,2,yes,no,cellular,180,1,-1,0,unknown,no
35,married,secondary,no,4508,yes,no,cellular,854,1,-1,0,unknown,yes
35,divorced,secondary,no,-402,yes,no,cellular,46,1,-1,0,unknown,no
27,married,secondary,no,1577,yes,yes,unknown,266,2,-1,0,unknown,no
32,married,secondary,no,34,yes,no,cellular,321,2,-1,0,unknown,no
44,married,tertiary,no,795,no,no,cellular,99,24,-1,0,unknown,no
42,married,secondary,no,117,yes,no,unknown,147,1,-1,0,unknown,no
34,single,tertiary,no,5462,no,no,cellular,430,1,-1,0,unknown,yes
25,single,secondary,no,402,no,yes,cellular,264,1,-1,0,unknown,no
40,single,secondary,no,641,no,no,cellular,156,6,-1,0,unknown,no
43,divorced,tertiary,no,36,no,no,cellular,118,1,102,2,failure,no
55,married,tertiary,no,383,no,no,unknown,343,3,-1,0,unknown,no
50,married,secondary,no,283,yes,no,cellular,226,3,-1,0,unknown,no
45,divorced,tertiary,no,0,no,no,unknown,5,1,-1,0,unknown,no
35,divorced,secondary,no,3102,yes,no,cellular,138,1,-1,0,unknown,no
32,married,secondary,no,889,yes,no,cellular,185,1,99,5,success,yes
59,married,secondary,no,0,no,no,telephone,722,1,99,4,failure,no
34,married,secondary,no,-370,yes,no,unknown,748,1,-1,0,unknown,no
39,married,tertiary,no,-606,yes,no,unknown,142,1,-1,0,unknown,no
40,single,secondary,no,10378,yes,no,cellular,523,3,-1,0,unknown,no
36,single,primary,no,1313,yes,no,unknown,8,10,-1,0,unknown,no
40,married,tertiary,no,8969,yes,no,cellular,153,1,-1,0,unknown,no
55,married,secondary,no,-196,yes,no,unknown,210,2,-1,0,unknown,no
38,married,secondary,yes,15,yes,no,cellular,121,1,-1,0,unknown,no
61,married,secondary,no,4608,no,no,cellular,212,1,-1,0,unknown,yes
41,married,tertiary,no,666,yes,no,unknown,253,3,-1,0,unknown,no
57,married,primary,no,452,yes,no,unknown,139,4,-1,0,unknown,no
48,married,secondary,no,149,yes,no,unknown,71,1,-1,0,unknown,no
77,married,tertiary,no,7802,no,no,telephone,421,1,92,2,success,yes
35,married,secondary,no,1453,yes,no,unknown,199,1,-1,0,unknown,no
54,married,secondary,no,1480,yes,no,unknown,108,1,-1,0,unknown,no
37,single,unknown,no,715,yes,no,unknown,247,2,-1,0,unknown,no
56,single,secondary,no,237,yes,no,telephone,236,4,-1,0,unknown,no
40,married,secondary,no,694,yes,no,cellular,97,4,196,5,failure,no
40,married,tertiary,no,0,no,no,cellular,109,8,-1,0,unknown,no
54,married,tertiary,no,55,yes,no,cellular,112,2,-1,0,unknown,no
55,married,primary,no,136,yes,no,unknown,15,10,-1,0,unknown,no
55,divorced,secondary,yes,-404,yes,no,cellular,502,3,-1,0,unknown,no
52,married,primary,no,779,yes,no,unknown,30,3,-1,0,unknown,no
55,single,primary,no,1187,yes,no,unknown,193,2,-1,0,unknown,no
33,married,tertiary,no,641,yes,no,cellular,347,2,-1,0,unknown,no
52,married,unknown,no,826,yes,no,unknown,468,2,-1,0,unknown,no
33,divorced,secondary,no,991,yes,no,unknown,148,1,-1,0,unknown,no
53,married,secondary,no,1796,no,no,telephone,295,1,91,2,success,yes
46,married,secondary,no,22,no,no,cellular,388,6,-1,0,unknown,yes
44,single,secondary,no,244,yes,no,cellular,1735,4,-1,0,unknown,yes
48,divorced,tertiary,no,1328,yes,no,unknown,339,1,-1,0,unknown,no
50,married,secondary,no,7317,yes,no,cellular,172,1,370,1,failure,no
34,single,secondary,no,4943,yes,yes,cellular,117,2,-1,0,unknown,no
38,single,secondary,no,258,no,yes,unknown,587,2,-1,0,unknown,no
42,single,tertiary,no,515,yes,no,cellular,501,2,-1,0,unknown,no
32,single,tertiary,no,12607,no,no,cellular,203,5,84,1,failure,no
58,married,secondary,no,2,yes,yes,telephone,282,9,-1,0,unknown,no
31,married,tertiary,no,13,no,no,cellular,110,5,-1,0,unknown,no
19,single,primary,no,103,no,no,cellular,104,2,-1,0,unknown,yes
41,married,tertiary,no,3872,no,no,cellular,231,1,-1,0,unknown,no
31,married,secondary,no,296,yes,no,unknown,378,3,-1,0,unknown,no
52,single,primary,no,217,no,yes,cellular,193,6,-1,0,unknown,no
42,divorced,tertiary,no,360,yes,no,unknown,110,5,-1,0,unknown,no
41,single,secondary,no,428,yes,no,cellular,92,1,-1,0,unknown,no
30,single,secondary,no,315,no,no,cellular,1407,1,-1,0,unknown,yes
38,married,secondary,no,121,yes,yes,cellular,168,1,212,2,failure,no
32,married,tertiary,no,820,yes,no,cellular,738,3,-1,0,unknown,no
52,married,secondary,no,195,yes,no,cellular,220,1,63,5,failure,yes
48,divorced,tertiary,no,108,yes,no,unknown,89,2,-1,0,unknown,no
36,married,tertiary,no,-381,yes,no,cellular,30,29,-1,0,unknown,no
45,divorced,primary,no,757,no,no,cellular,103,1,325,4,failure,no
34,married,tertiary,no,691,yes,yes,unknown,70,1,-1,0,unknown,no
36,married,primary,no,1925,yes,no,cellular,904,2,-1,0,unknown,yes
34,married,tertiary,no,902,yes,no,cellular,159,1,367,2,other,no
61,married,secondary,no,5207,no,no,cellular,336,1,81,2,other,no
54,married,secondary,no,0,no,no,unknown,220,1,-1,0,unknown,no
50,married,secondary,no,665,no,no,telephone,238,1,-1,0,unknown,no
43,divorced,secondary,no,738,yes,no,cellular,585,4,191,4,failure,no
47,married,primary,no,233,no,no,cellular,293,3,-1,0,unknown,no
45,married,secondary,no,-839,yes,no,unknown,68,1,-1,0,unknown,no
57,married,primary,no,5799,no,no,unknown,97,1,-1,0,unknown,no
27,married,secondary,no,1033,yes,no,unknown,1713,1,-1,0,unknown,no
49,divorced,secondary,no,66,no,no,cellular,218,3,-1,0,unknown,no
43,married,primary,no,2567,yes,no,cellular,109,1,360,2,failure,no
40,married,tertiary,no,1584,yes,no,telephone,661,1,-1,0,unknown,no
32,single,secondary,no,182,yes,no,cellular,145,1,-1,0,unknown,no
58,married,primary,no,76,yes,no,telephone,54,4,-1,0,unknown,no
34,single,secondary,no,663,yes,no,cellular,111,1,-1,0,unknown,no
46,divorced,secondary,no,3455,yes,no,unknown,566,2,-1,0,unknown,no
29,married,secondary,no,15,no,no,cellular,136,1,-1,0,unknown,no
52,married,primary,no,1054,no,no,cellular,273,1,-1,0,unknown,no
45,married,tertiary,no,1529,no,no,cellular,160,1,-1,0,unknown,no
26,single,secondary,no,63,no,no,cellular,76,4,-1,0,unknown,no
40,married,tertiary,no,0,no,no,cellular,44,1,-1,0,unknown,no
41,married,secondary,no,920,yes,yes,unknown,239,1,-1,0,unknown,no
47,single,secondary,no,3696,no,no,cellular,250,2,181,4,success,yes
27,single,unknown,no,59,no,no,cellular,792,4,-1,0,unknown,no
27,married,secondary,no,0,yes,no,cellular,198,13,-1,0,unknown,no
48,married,secondary,no,157,yes,no,unknown,73,1,-1,0,unknown,no
49,married,secondary,no,2465,no,no,cellular,157,3,-1,0,unknown,no
35,married,primary,no,0,yes,no,cellular,90,6,-1,0,unknown,no
47,married,secondary,yes,2,no,no,cellular,236,2,-1,0,unknown,no
54,married,tertiary,no,0,no,no,cellular,118,5,-1,0,unknown,no
39,single,tertiary,no,12437,no,no,telephone,40,1,-1,0,unknown,no
28,single,secondary,no,378,yes,no,cellular,346,1,-1,0,unknown,no
54,married,primary,no,211,no,no,unknown,200,2,-1,0,unknown,no
34,married,secondary,no,-228,yes,no,cellular,187,3,332,3,other,no
63,married,secondary,no,2747,no,no,cellular,113,1,80,1,failure,no
42,married,tertiary,no,1932,yes,no,unknown,192,32,-1,0,unknown,no
43,single,secondary,no,11269,no,no,unknown,92,1,-1,0,unknown,no
37,married,secondary,no,1314,yes,no,cellular,682,2,85,7,success,no
55,married,primary,no,2275,no,no,cellular,139,9,-1,0,unknown,no
43,single,tertiary,no,1304,no,no,cellular,501,2,-1,0,unknown,yes
41,married,secondary,yes,720,no,yes,cellular,651,1,-1,0,unknown,yes
47,divorced,secondary,no,2914,yes,no,cellular,405,13,-1,0,unknown,no
34,married,secondary,no,1464,yes,no,unknown,350,1,-1,0,unknown,no
28,single,secondary,no,11555,no,no,cellular,125,2,-1,0,unknown,no
36,married,secondary,no,-302,yes,no,cellular,36,2,-1,0,unknown,no
50,married,secondary,no,2497,yes,no,cellular,35,1,176,1,failure,no
35,married,secondary,no,-339,yes,no,unknown,389,2,-1,0,unknown,no
40,married,secondary,no,56,yes,yes,cellular,194,1,247,1,failure,no
26,single,tertiary,no,211,no,no,cellular,168,3,-1,0,unknown,no
36,divorced,tertiary,no,3611,yes,no,unknown,347,3,-1,0,unknown,no
59,married,primary,no,0,no,no,cellular,3025,2,-1,0,unknown,no
28,single,secondary,no,459,no,no,cellular,83,13,-1,0,unknown,no
46,married,unknown,no,242,yes,no,unknown,332,2,-1,0,unknown,no
50,married,secondary,no,1138,no,no,cellular,219,10,-1,0,unknown,no
53,married,tertiary,no,1319,yes,no,cellular,427,1,150,1,failure,no
81,married,secondary,no,1,no,no,cellular,65,5,-1,0,unknown,no
35,divorced,secondary,no,67,yes,no,cellular,192,2,-1,0,unknown,no
58,married,unknown,no,937,no,no,cellular,155,1,-1,0,unknown,no
44,married,secondary,no,0,yes,yes,cellular,161,1,-1,0,unknown,no
38,married,tertiary,no,-558,yes,no,cellular,533,1,-1,0,unknown,no
49,married,secondary,no,171,no,no,cellular,19,3,175,2,other,no
33,single,tertiary,no,696,no,yes,cellular,193,1,176,8,failure,no
29,married,tertiary,no,361,yes,yes,cellular,819,3,-1,0,unknown,no
28,single,secondary,no,227,no,no,cellular,278,1,-1,0,unknown,yes
31,married,secondary,no,236,yes,yes,telephone,211,3,-1,0,unknown,no
33,single,tertiary,no,-53,no,no,cellular,617,2,-1,0,unknown,no
52,married,secondary,no,192,yes,no,cellular,61,2,-1,0,unknown,no
43,divorced,tertiary,no,38,yes,no,cellular,197,6,-1,0,unknown,no
32,single,secondary,no,518,yes,no,cellular,34,7,-1,0,unknown,no
36,married,tertiary,no,16,yes,yes,cellular,95,4,-1,0,unknown,no
41,married,secondary,no,-256,yes,no,unknown,147,2,-1,0,unknown,no
43,married,secondary,no,105,no,yes,cellular,668,2,-1,0,unknown,no
45,married,tertiary,no,334,no,no,unknown,87,2,-1,0,unknown,no
39,married,secondary,no,1048,no,yes,cellular,405,1,-1,0,unknown,no
41,married,secondary,no,108,yes,yes,unknown,83,7,-1,0,unknown,no
31,married,secondary,no,660,no,no,cellular,115,1,-1,0,unknown,no
37,single,tertiary,yes,0,yes,no,cellular,108,1,-1,0,unknown,no
28,married,unknown,no,1034,no,no,cellular,113,1,-1,0,unknown,no
47,married,primary,no,201,yes,no,cellular,58,2,382,1,failure,no
37,married,primary,no,189,no,no,cellular,148,4,-1,0,unknown,no
60,divorced,unknown,no,-49,yes,no,cellular,188,1,261,2,failure,no
43,divorced,secondary,no,1413,yes,no,telephone,75,3,-1,0,unknown,no
58,divorced,tertiary,no,264,yes,yes,cellular,523,3,-1,0,unknown,no
52,married,tertiary,no,54,yes,yes,telephone,103,1,-1,0,unknown,no
50,married,primary,no,12519,yes,no,cellular,146,2,147,4,success,no
32,single,secondary,no,2881,no,no,cellular,356,1,-1,0,unknown,yes
42,married,primary,no,0,yes,no,cellular,71,1,-1,0,unknown,no
31,married,secondary,no,88,yes,yes,cellular,189,2,-1,0,unknown,no
28,married,secondary,no,1020,yes,no,unknown,251,1,-1,0,unknown,no
36,divorced,tertiary,no,119,no,no,cellular,127,8,-1,0,unknown,no
51,single,tertiary,no,1594,no,no,telephone,197,1,-1,0,unknown,no
46,married,tertiary,no,342,yes,yes,cellular,84,1,-1,0,unknown,no
50,single,secondary,no,72,no,no,unknown,141,2,-1,0,unknown,no
32,married,secondary,no,14,yes,no,unknown,171,1,-1,0,unknown,no
26,single,tertiary,no,81,no,no,cellular,262,3,-1,0,unknown,no
41,married,tertiary,no,231,no,no,cellular,352,2,-1,0,unknown,yes
39,married,tertiary,no,1161,yes,no,cellular,236,1,336,1,failure,no
31,married,secondary,no,-45,yes,no,unknown,184,1,-1,0,unknown,no
28,single,tertiary,no,231,yes,yes,cellular,568,2,-1,0,unknown,no
31,single,secondary,no,36,no,no,cellular,105,2,-1,0,unknown,no
30,married,tertiary,no,1570,yes,no,cellular,260,1,-1,0,unknown,no
35,married,tertiary,no,7050,no,no,cellular,222,3,182,4,success,yes
33,married,primary,no,3704,yes,no,unknown,447,2,-1,0,unknown,no
30,single,tertiary,no,6619,yes,no,cellular,239,8,-1,0,unknown,no
32,single,secondary,no,-84,yes,no,cellular,426,1,-1,0,unknown,no
40,single,tertiary,no,1509,no,no,cellular,333,1,58,3,failure,no
31,married,tertiary,no,1134,no,no,cellular,174,2,-1,0,unknown,no
36,married,secondary,no,146,yes,yes,unknown,284,2,-1,0,unknown,no
33,single,tertiary,no,9449,yes,no,cellular,428,1,-1,0,unknown,no
57,married,secondary,no,374,yes,yes,cellular,236,1,-1,0,unknown,no
45,married,secondary,no,88,no,no,cellular,150,2,-1,0,unknown,no
59,married,tertiary,no,2764,no,no,cellular,237,1,206,2,failure,no
30,single,tertiary,no,2,yes,yes,cellular,1031,8,-1,0,unknown,yes
33,married,tertiary,no,8023,no,no,cellular,107,1,105,3,failure,no
52,married,secondary,no,289,yes,no,unknown,45,13,-1,0,unknown,no
83,married,secondary,no,0,no,no,cellular,140,10,-1,0,unknown,no
58,divorced,tertiary,no,1382,no,no,unknown,700,1,-1,0,unknown,yes
33,divorced,tertiary,yes,280,no,yes,cellular,155,1,-1,0,unknown,no
41,divorced,primary,no,2195,yes,no,unknown,211,5,-1,0,unknown,no
31,married,secondary,no,33,no,no,cellular,165,4,-1,0,unknown,no
35,divorced,secondary,no,275,no,yes,cellular,144,5,-1,0,unknown,no
27,single,tertiary,no,703,yes,no,unknown,590,3,-1,0,unknown,yes
57,divorced,unknown,no,887,no,no,unknown,43,8,-1,0,unknown,no
56,married,unknown,no,0,no,no,unknown,471,2,-1,0,unknown,no
53,single,secondary,no,1178,yes,no,unknown,295,2,-1,0,unknown,no
39,married,tertiary,no,2763,yes,no,unknown,526,2,-1,0,unknown,yes
32,single,tertiary,no,890,yes,yes,cellular,27,10,-1,0,unknown,no
46,married,secondary,no,548,no,no,cellular,1181,4,-1,0,unknown,yes
56,married,tertiary,no,272,no,no,cellular,103,2,-1,0,unknown,no
46,divorced,tertiary,no,6269,yes,no,telephone,249,3,112,2,failure,no
29,married,secondary,no,178,yes,no,cellular,231,4,-1,0,unknown,no
60,married,primary,no,252,yes,yes,cellular,123,2,147,3,failure,no
33,single,tertiary,no,23663,yes,no,cellular,199,2,146,2,failure,no
27,single,tertiary,no,81,no,no,cellular,197,1,199,3,failure,no
50,divorced,tertiary,no,59,yes,no,unknown,67,2,-1,0,unknown,no
45,married,secondary,no,1343,no,yes,cellular,220,1,-1,0,unknown,no
58,married,secondary,no,225,no,no,cellular,122,6,-1,0,unknown,no
59,married,primary,no,0,yes,no,unknown,104,7,-1,0,unknown,no
58,divorced,primary,no,2538,yes,no,cellular,307,6,-1,0,unknown,no
64,married,primary,no,43,no,no,cellular,117,1,91,1,success,no
47,married,secondary,no,57,no,no,cellular,253,1,342,1,success,no
40,married,tertiary,no,-117,yes,no,cellular,770,2,-1,0,unknown,no
36,divorced,secondary,no,666,yes,yes,cellular,190,1,133,1,other,no
28,single,tertiary,no,0,yes,no,cellular,767,5,-1,0,unknown,yes
38,single,tertiary,no,25,yes,no,cellular,232,2,-1,0,unknown,yes
53,married,primary,no,1034,yes,no,cellular,854,2,170,3,other,no
46,single,secondary,no,324,yes,no,unknown,293,6,-1,0,unknown,no
54,married,secondary,no,0,no,no,telephone,986,1,94,8,failure,no
32,married,tertiary,no,0,no,no,cellular,66,1,-1,0,unknown,no
55,married,primary,no,621,no,yes,cellular,114,1,208,1,failure,no
55,divorced,secondary,no,138,no,no,cellular,205,1,-1,0,unknown,no
56,married,secondary,no,4063,no,yes,telephone,31,4,-1,0,unknown,no
40,married,secondary,no,11084,no,no,unknown,113,1,-1,0,unknown,no
44,married,secondary,no,310,yes,no,cellular,200,1,253,1,failure,no
32,married,unknown,no,73,yes,no,cellular,158,1,135,1,failure,no
33,married,tertiary,no,1808,yes,no,unknown,99,4,-1,0,unknown,no
41,divorced,secondary,no,1281,no,no,cellular,45,3,-1,0,unknown,no
37,married,secondary,no,64,yes,no,cellular,239,4,278,2,other,no
58,single,tertiary,no,2,yes,no,telephone,168,3,-1,0,unknown,no
52,married,secondary,no,60,no,yes,cellular,196,2,-1,0,unknown,no
49,single,secondary,no,133,no,no,unknown,319,6,-1,0,unknown,no
44,married,primary,no,3706,no,no,unknown,209,3,-1,0,unknown,no
28,single,unknown,no,174,no,no,cellular,184,1,-1,0,unknown,no
31,married,secondary,no,251,no,yes,cellular,156,2,-1,0,unknown,no
37,married,secondary,no,4153,yes,no,cellular,35,16,-1,0,unknown,no
30,single,tertiary,no,985,yes,no,cellular,88,2,-1,0,unknown,no
28,single,secondary,no,168,no,no,cellular,347,3,140,2,success,yes
46,married,secondary,no,1550,yes,no,cellular,126,2,149,8,failure,no
47,married,tertiary,no,7708,yes,no,cellular,157,5,-1,0,unknown,no
35,married,primary,no,-12,yes,no,unknown,212,5,-1,0,unknown,no
80,married,primary,no,6483,no,no,telephone,123,1,-1,0,unknown,no
30,single,tertiary,no,60,yes,yes,unknown,306,5,-1,0,unknown,no
55,single,secondary,no,3339,yes,no,unknown,63,1,-1,0,unknown,no
22,single,tertiary,no,1161,no,yes,cellular,119,1,-1,0,unknown,no
33,single,primary,no,599,yes,no,unknown,29,1,-1,0,unknown,no
